regulator_oln_id	target_oln_id	gene_expression_evidence	binding_evidence	combinatorial_evidence	regulation_direction	pubmed_id
YOR028C	YLL052C	0	2	0		12399584,22720667
YOR028C	YLL054C	0	2	0		12399584,16522208
YOR028C	YLL061W	0	2	0		12399584,22720667
YOR028C	YLL062C	0	2	0		12399584,22720667
YOR028C	YLR001C	0	2	0		12399584,16522208
YOR028C	YLR034C	0	2	0		12399584,22720667
YOR028C	YLR044C	0	2	0		21329885,22720667
YOR028C	YLR056W	1	1	0	activates	20385592,22720667
YOR028C	YLR081W	0	2	0		12399584,22720667
YOR028C	YLR121C	0	2	0		12399584,22720667
YOR028C	YLR228C	0	2	0		12399584,22720667
YOR028C	YLR304C	1	1	0	activates	20385592,22720667
YOR028C	YLR332W	1	2	0	activates	12399584,20385592,22720667
YOR028C	YLR413W	0	2	0		12399584,22720667
YOR028C	YML116W	1	2	0	activates	12399584,16522208,20385592
YOR028C	YML126C	1	1	0	activates	20385592,22720667
YOR028C	YML131W	0	2	0		12399584,22720667
YOR028C	YMR081C	0	2	0		12399584,16522208
YOR028C	YMR177W	0	2	0		12399584,16522208
YOR028C	YMR244C-A	0	2	0		12399584,16522208
YOR028C	YMR246W	0	2	0		12399584,16522208
YOR028C	YMR283C	0	2	0		12399584,22720667
YOR028C	YMR319C	0	2	0		12399584,22720667
YOR028C	YNL087W	0	2	0		12399584,16522208
YOR028C	YNL178W	1	3	0	inactivates	12399584,16522208,20385592,21329885
YOR028C	YNL180C	0	2	0		12399584,16522208
YOR028C	YOL052C-A	0	2	0		12399584,22720667
YOR028C	YOL059W	0	2	0		12399584,16522208
YOR028C	YOL060C	0	2	0		12399584,16522208
YOR028C	YOL109W	1	1	0	inactivates	16522208,20385592
YOR028C	YOL116W	0	2	0		12399584,16522208
YOR028C	YOL136C	1	1	0	activates	20385592,22720667
YOR028C	YOL151W	0	2	0		12399584,22720667
YOR028C	YOL156W	0	2	0		12399584,22720667
YOR028C	YOL157C	0	2	0		12399584,22720667
YOR028C	YOR047C	0	2	0		12399584,22720667
YOR028C	YOR049C	0	2	0		12399584,22720667
YOR028C	YOR081C	1	1	0	activates	20385592,22720667
YOR028C	YOR178C	0	2	0		12399584,16522208
YOR028C	YOR186W	1	1	0	activates	20385592,22720667
YOR028C	YOR230W	0	2	0		12399584,16522208
YOR028C	YOR303W	0	2	0		12399584,22720667
YOR028C	YOR311C	0	2	0		12399584,22720667
YOR028C	YOR317W	1	1	0	activates	20385592,22720667
YOR028C	YPL062W	0	2	0		12399584,22720667
YOR028C	YPL165C	0	2	0		12399584,16522208
YOR028C	YPL225W	1	1	0	inactivates	20385592,22720667
YOR028C	YPR013C	1	1	0	activates	16522208,20385592
YOR028C	YPR065W	0	2	0		12399584,16522208
YOR028C	YPR124W	0	2	0		12399584,22720667
YOR028C	YPR159W	1	1	0	activates	20385592,22720667
YOR032C	YBR133C	0	2	0		12399584,22720667
YOR032C	YBR135W	0	2	0		12399584,22720667
YOR032C	YDR042C	0	2	0		12399584,22720667
YOR032C	YDR522C	0	2	0		12399584,22720667
YOR032C	YEL002C	0	2	0		12399584,22720667
YOR032C	YER136W	0	2	0		12399584,22720667
YOR032C	YGL001C	0	2	0		12399584,22720667
YOR032C	YHR005C-A	1	1	0	inactivates	20385592,22720667
YOR038C	YBR009C	1	2	0	inactivates	12399584,20385592,22720667
YOR038C	YBR010W	1	2	0	inactivates	12399584,20385592,22720667
YOR038C	YDL068W	0	2	0		12399584,22720667
YOR038C	YDR042C	0	2	0		12399584,22720667
YOR038C	YDR102C	0	2	0		12399584,22720667
YOR038C	YDR103W	0	2	0		12399584,22720667
YOR038C	YDR224C	1	2	0	inactivates	12399584,20385592,22720667
YOR038C	YDR225W	1	2	0	inactivates	12399584,20385592,22720667
YOR038C	YNL030W	1	2	0	inactivates	12399584,20385592,22720667
YOR038C	YNL031C	1	2	0	inactivates	12399584,20385592,22720667
YOR038C	YNL146W	1	1	0	inactivates	12399584,20385592
YOR038C	YOR154W	0	2	0		12399584,22720667
YOR038C	YPL060W	0	2	0		12399584,22720667
YOR113W	YDL037C	0	2	0		12399584,22720667
YOR113W	YDR042C	0	2	0		12399584,22720667
YOR113W	YEL062W	0	2	0		12399584,22720667
YOR113W	YEL063C	0	2	0		12399584,22720667
YOR113W	YJL148W	0	2	0		12399584,22720667
YOR230W	YLR360W	1	1	0	activates	20385592,22720667
YOR344C	YAL007C	1	1	0	activates	17417638,22720667
YOR344C	YAL038W	1	1	0	activates	16522208,20385592
YOR344C	YBR133C	1	1	0	activates	16522208,20385592
YOR344C	YCL035C	1	1	0	inactivates	20385592,22720667
YOR344C	YCL040W	2	1	0	activates	17417638,20385592,22720667
YOR344C	YCR012W	1	1	0	activates	16522208,20385592
YOR344C	YCR088W	1	1	0	activates	16522208,20385592
YOR344C	YDL051W	1	1	0	inactivates	16522208,20385592
YOR344C	YDR115W	1	1	0	inactivates	20385592,22720667
YOR344C	YDR160W	1	1	0	activates	20385592,22720667
YOR344C	YDR316W-A	1	1	0	activates	17417638,22720667
YOR344C	YDR338C	1	1	0	activates	20385592,22720667
YOR344C	YDR502C	1	1	0	activates	20385592,22720667
YOR344C	YDR510W	2	1	0	inactivates	17417638,20385592,22720667
YOR344C	YDR531W	1	1	0	activates	20385592,22720667
YOR344C	YEL024W	2	1	0	activates	17417638,20385592,22720667
YOR344C	YEL046C	1	1	0	activates	20385592,22720667
YOR344C	YER052C	1	1	0	activates	20385592,22720667
YOR344C	YER057C	1	1	0	inactivates	20385592,22720667
YOR344C	YER112W	1	1	0	inactivates	20385592,22720667
YOR344C	YER124C	1	1	0	activates	20385592,22720667
YOR344C	YFL017W-A	1	1	0	inactivates	20385592,22720667
YOR344C	YFL023W	1	1	0	inactivates	20385592,22720667
YOR344C	YFL031W	1	1	0	activates	20385592,22720667
YOR344C	YFL032W	1	1	0	activates	20385592,22720667
YOR344C	YFR001W	1	1	0	inactivates	20385592,22720667
YOR344C	YGL056C	1	1	0	activates	20385592,22720667
YOR344C	YGL207W	1	1	0	activates	20385592,22720667
YOR344C	YGL256W	1	1	0	activates	16522208,20385592
YOR344C	YGR155W	1	1	0	activates	20385592,22720667
YOR344C	YGR192C	1	1	0	activates	20385592,22720667
YOR344C	YHR042W	1	1	0	activates	16522208,20385592
YOR344C	YHR112C	1	1	0	activates	20385592,22720667
YOR344C	YHR136C	2	1	0	inactivates	17417638,20385592,22720667
YOR344C	YIL127C	1	1	0	inactivates	20385592,22720667
YOR344C	YIR006C	1	1	0	activates	20385592,22720667
YOR344C	YJL052W	1	1	0	activates	20385592,22720667
YOR344C	YJL060W	1	1	0	activates	20385592,22720667
YOR344C	YJL101C	1	1	0	activates	20385592,22720667
YOR344C	YJL166W	1	1	0	inactivates	20385592,22720667
YOR344C	YJR009C	1	1	0	activates	16522208,20385592
YOR344C	YJR058C	1	1	0	inactivates	20385592,22720667
YOR344C	YJR137C	1	1	0	activates	16522208,20385592
YOR344C	YKL060C	1	1	0	activates	16522208,20385592
YOR344C	YKL080W	1	1	0	activates	20385592,22720667
YOR344C	YKL164C	1	1	0	activates	20385592,22720667
YOR344C	YKR057W	1	1	0	inactivates	20385592,22720667
YOR344C	YLL010C	1	1	0	activates	20385592,22720667
YOR344C	YLR121C	1	1	0	activates	20385592,22720667
YOR344C	YLR303W	2	1	0	activates,inactivates	17417638,20385592,22720667
YOR344C	YML084W	1	1	0	inactivates	20385592,22720667
YOR344C	YML085C	1	1	0	activates	20385592,22720667
YOR344C	YMR037C	1	1	0	activates	20385592,22720667
YOR344C	YMR083W	1	1	0	activates	20385592,22720667
YOR344C	YNL080C	1	1	0	activates	20385592,22720667
YOR344C	YNL094W	1	1	0	activates	20385592,22720667
YOR344C	YNL095C	1	1	0	activates	20385592,22720667
YOR344C	YNL277W	1	1	0	activates	20385592,22720667
YOR344C	YNR047W	1	1	0	activates	20385592,22720667
YOR344C	YOR327C	1	1	0	inactivates	20385592,22720667
YOR358W	YBR039W	1	1	0	activates	20385592,22720667
YOR358W	YDL181W	1	1	0	activates	22720667,24766815
YOR358W	YDR495C	0	2	0		12399584,22720667
YOR358W	YER174C	0	2	0		12399584,22720667
YOR358W	YFL026W	1	1	0	inactivates	20385592,22720667
YOR358W	YGR121C	1	1	0	activates	20385592,22720667
YOR358W	YGR180C	1	1	0	inactivates	20385592,22720667
YOR358W	YGR234W	2	1	0	activates	20385592,22720667,24766815
YOR028C	YPL061W	0	2	0		12399584,22720667
YOR358W	YHR051W	0	2	0		12399584,22720667
YOR358W	YJR077C	1	1	0	activates	20385592,22720667
YOR358W	YKL148C	1	1	0	activates	20385592,22720667
YOR358W	YLL027W	0	2	0		12399584,22720667
YOR358W	YLR220W	0	2	0		12399584,22720667
YOR358W	YOL091W	0	2	0		12399584,22720667
YOR358W	YPL207W	0	2	0		12399584,22720667
YOR363C	YAL016W	1	1	0	activates	20385592,22720667
YOR363C	YBR019C	1	1	0	activates	20385592,22720667
YOR363C	YBR127C	1	1	0	activates	20385592,22720667
YOR363C	YIL069C	1	1	0	inactivates	20385592,22720667
YOR363C	YIL100W	1	1	0	inactivates	20385592,22720667
YOR363C	YJL148W	1	1	0	inactivates	20385592,22720667
YOR372C	YAR018C	0	2	0		12399584,22720667
YOR372C	YBR037C	0	2	0		12399584,22720667
YOR372C	YBR038W	0	2	0		12399584,22720667
YOR372C	YBR077C	0	2	0		12399584,16522208
YOR372C	YBR078W	0	2	0		12399584,16522208
YOR372C	YBR138C	0	2	0		12399584,22720667
YOR372C	YBR139W	0	2	0		12399584,22720667
YOR372C	YCR024C-A	0	2	0		12399584,22720667
YOR372C	YDR033W	0	2	0		12399584,16522208
YOR372C	YDR146C	0	2	0		12399584,16522208
YOR372C	YDR147W	0	2	0		12399584,16522208
YOR372C	YDR148C	0	2	0		12399584,22720667
YOR372C	YDR150W	0	2	0		12399584,22720667
YOR372C	YDR189W	0	2	0		12399584,22720667
YOR372C	YDR451C	0	2	0		12399584,16522208
YOR372C	YDR452W	0	2	0		12399584,16522208
YOR372C	YDR525W-A	0	2	0		12399584,16522208
YOR372C	YEL007W	0	2	0		12399584,22720667
YOR372C	YER078C	0	2	0		12399584,16522208
YOR372C	YER079W	0	2	0		12399584,16522208
YOR372C	YER189W	0	2	0		12399584,22720667
YOR372C	YFR017C	0	2	0		12399584,22720667
YOR372C	YGL007W	0	2	0		12399584,22720667
YOR372C	YGL008C	0	2	0		12399584,16522208
YOR372C	YGL021W	0	2	0		12399584,16522208
YOR372C	YGL114W	0	2	0		12399584,22720667
YOR372C	YGL116W	0	2	0		12399584,16522208
YOR372C	YGR092W	0	2	0		12399584,22720667
YOR372C	YGR229C	0	2	0		12399584,22720667
YOR372C	YGR230W	0	2	0		12399584,22720667
YOR372C	YHL028W	0	2	0		12399584,16522208
YOR372C	YHL029C	0	2	0		12399584,16522208
YOR372C	YHR151C	0	2	0		12399584,16522208
YOR372C	YHR152W	0	2	0		12399584,16522208
YOR372C	YIL158W	0	2	0		12399584,16522208
YOR372C	YJL051W	0	2	0		12399584,16522208
YOR372C	YJL079C	0	2	0		12399584,22720667
YOR372C	YJL100W	0	2	0		12399584,16522208
YOR372C	YJL101C	0	2	0		12399584,16522208
YOR372C	YJL148W	0	2	0		12399584,22720667
YOR372C	YJL158C	0	2	0		12399584,22720667
YOR372C	YJR044C	0	2	0		12399584,16522208
YOR372C	YJR091C	0	2	0		12399584,16522208
YOR372C	YJR092W	0	2	0		12399584,16522208
YOR372C	YJR127C	0	2	0		12399584,22720667
YOR372C	YKL096W-A	0	2	0		12399584,16522208
YOR372C	YKL097C	0	2	0		12399584,22720667
YOR372C	YKR040C	0	2	0		12399584,22720667
YOR372C	YKR042W	0	2	0		12399584,16522208
YOR372C	YKR043C	0	2	0		12399584,22720667
YOR372C	YKR044W	0	2	0		12399584,22720667
YOR372C	YLR084C	0	2	0		12399584,22720667
YOR372C	YLR105C	0	2	0		12399584,22720667
YOR372C	YLR131C	0	2	0		12399584,22720667
YOR372C	YLR189C	0	2	0		12399584,22720667
YOR372C	YLR190W	0	2	0		12399584,22720667
YOR372C	YLR367W	0	2	0		12399584,22720667
YOR372C	YLR438C-A	0	2	0		12399584,22720667
YOR372C	YLR439W	0	2	0		12399584,22720667
YOR372C	YML050W	0	2	0		12399584,22720667
YOR372C	YML052W	0	2	0		12399584,22720667
YOR372C	YML053C	0	2	0		12399584,22720667
YOR372C	YMR001C	0	2	0		12399584,16522208
YOR372C	YMR002W	0	2	0		12399584,16522208
YOR372C	YMR144W	0	2	0		12399584,22720667
YOR372C	YMR165C	0	2	0		12399584,22720667
YOR372C	YMR199W	0	2	0		12399584,16522208
YOR372C	YNL056W	0	2	0		12399584,16522208
YOR372C	YNL058C	0	2	0		12399584,16522208
YOR372C	YNL145W	0	2	0		12399584,22720667
YOR372C	YNL241C	0	2	0		12399584,16522208
YOR372C	YNR018W	0	2	0		12399584,16522208
YOR372C	YOR236W	0	2	0		12399584,22720667
YOR372C	YOR246C	0	2	0		12399584,22720667
YOR372C	YOR247W	0	2	0		12399584,22720667
YOR372C	YOR316C	0	2	0		12399584,16522208
YOR372C	YPR119W	0	2	0		12399584,16522208
YOR372C	YPR149W	0	2	0		12399584,16522208
YOR372C	YPR151C	0	2	0		12399584,22720667
YOR380W	YOR378W	2	1	0	inactivates	17417638,20385592,22720667
YPL038W	YDR042C	0	2	0		12399584,16522208
YPL038W	YDR500C	0	2	0		12399584,22720667
YPL038W	YDR501W	0	2	0		12399584,22720667
YPL038W	YDR522C	0	2	0		12399584,22720667
YPL038W	YER091C-A	0	2	0		12399584,22720667
YPL038W	YER092W	0	2	0		12399584,16522208
YPL038W	YGL184C	0	2	0		12399584,16522208
YPL038W	YGR204W	0	2	0		12399584,22720667
YPL038W	YHL036W	1	1	0	inactivates	20385592,22720667
YPL038W	YJL060W	0	2	0		12399584,22720667
YPL038W	YJL191W	0	2	0		12399584,16522208
YPL038W	YJL210W	0	2	0		12399584,16522208
YPL038W	YJL212C	1	2	0	inactivates	12399584,16522208,20385592
YPL038W	YJR137C	0	2	0		12399584,16522208
YPL038W	YJR138W	0	2	0		12399584,16522208
YPL038W	YLR092W	1	1	0	inactivates	20385592,22720667
YPL038W	YLR105C	1	1	0	inactivates	12399584,20385592
YPL038W	YLR179C	1	2	0	activates	12399584,16522208,20385592
YPL038W	YLR180W	0	2	0		12399584,16522208
YPL038W	YMR173W	1	1	0	activates	20385592,22720667
YPL038W	YMR173W-A	1	1	0	activates	20385592,22720667
YPL038W	YNL277W	0	2	0		12399584,16522208
YPL038W	YPR168W	0	2	0		12399584,16522208
YPL049C	YBL016W	1	2	0	inactivates	12399584,22720667,24766815
YPL049C	YBL017C	0	2	0		12399584,22720667
YPL049C	YBR082C	1	1	0	activates	20385592,22720667
YPL049C	YBR083W	1	2	0	activates	12399584,20385592,22720667
YPL049C	YBR156C	1	1	0	inactivates	20385592,22720667
YPL049C	YCL027W	1	2	0	activates	12399584,20385592,22720667
YPL049C	YCL055W	1	2	0	activates	12399584,20385592,22720667
YPL049C	YCL056C	0	2	0		12399584,22720667
YPL049C	YCR009C	1	1	0	activates	20385592,22720667
YPL049C	YCR089W	0	2	0		12399584,22720667
YPL049C	YDL127W	0	2	0		12399584,22720667
YPL049C	YDR316W-A	0	2	0		12399584,22720667
YPL049C	YFL026W	1	1	0	activates	20385592,22720667
YPL049C	YFL027C	1	1	0	activates	20385592,22720667
YPL049C	YGL032C	1	1	0	activates	20385592,22720667
YPL049C	YGL173C	1	1	0	inactivates	20385592,22720667
YPL049C	YGR013W	0	2	0		12399584,22720667
YPL049C	YGR014W	0	2	0		12399584,22720667
YPL049C	YGR085C	1	1	0	activates	20385592,22720667
YPL049C	YHR005C	1	1	0	activates	20385592,22720667
YPL049C	YHR084W	0	2	0		12399584,22720667
YPL049C	YHR086W	0	2	0		12399584,22720667
YPL049C	YIL015W	1	1	0	activates	20385592,22720667
YPL049C	YIL036W	0	2	0		12399584,22720667
YPL049C	YIL037C	0	2	0		12399584,22720667
YPL049C	YIL083C	0	2	0		12399584,22720667
YPL049C	YIL117C	1	1	0	inactivates	22720667,24766815
YPL049C	YJL076W	1	1	0	inactivates	20385592,22720667
YPL049C	YJL170C	1	1	0	activates	20385592,22720667
YPL049C	YJR144W	1	1	0	activates	20385592,22720667
YPL049C	YKL095W	0	2	0		12399584,22720667
YPL049C	YKL189W	0	2	0		12399584,22720667
YPL049C	YKR013W	1	1	0	activates	20385592,22720667
YPL049C	YLR210W	1	1	0	activates	20385592,22720667
YPL049C	YLR350W	1	1	0	activates	20385592,22720667
YPL049C	YLR452C	1	2	0	activates	12399584,20385592,22720667
YPL049C	YMR065W	0	2	0		12399584,22720667
YPL049C	YMR072W	1	1	0	activates	20385592,22720667
YPL049C	YMR305C	1	1	0	activates	20385592,22720667
YPL049C	YNL078W	1	1	0	activates	20385592,22720667
YPL049C	YNL279W	0	2	0		12399584,22720667
YPL049C	YNL280C	0	2	0		12399584,22720667
YPL049C	YNR028W	0	2	0		12399584,22720667
YPL049C	YNR044W	1	1	0	activates	20385592,22720667
YPL049C	YOR052C	1	1	0	activates	20385592,22720667
YPL049C	YOR212W	1	1	0	activates	20385592,22720667
YPL049C	YOR220W	1	1	0	activates	20385592,22720667
YPL049C	YOR343C	0	2	0		12399584,22720667
YPL049C	YPL141C	1	1	0	activates	20385592,22720667
YPL049C	YPL156C	1	1	0	activates	20385592,22720667
YPL049C	YPL232W	1	1	0	activates	20385592,22720667
YPL049C	YPR060C	1	2	0	activates	12399584,20385592,22720667
YPL049C	YPR198W	0	2	0		12399584,22720667
YPL075W	YAL038W	2	2	0	activates	12399584,16522208,17417638,20385592
YPL075W	YBR196C	2	2	0	activates	12399584,17417638,20385592,21329885
YPL075W	YCR011C	0	2	0		21329885,22720667
YPL075W	YCR012W	2	1	0	activates	17417638,20385592,22720667
YPL075W	YDL140C	1	1	0	activates	17417638,22720667
YPL075W	YDR050C	2	2	0	activates	17417638,20385592,21329885,22720667
YPL075W	YDR210W-C	1	1	0	inactivates	12399584,20385592
YPL075W	YDR240C	0	2	0		12399584,22720667
YPL075W	YDR301W	1	1	0	activates	20385592,22720667
YPL075W	YDR316W-A	0	2	0		12399584,22720667
YPL075W	YDR472W	0	2	0		12399584,22720667
YPL075W	YER067W	1	1	0	inactivates	20385592,22720667
YPL075W	YER083C	1	1	0	activates	20385592,22720667
YPL075W	YER098W	1	1	0	inactivates	20385592,22720667
YPL075W	YER177W	2	2	0	activates	12399584,16522208,17417638,20385592
YPL075W	YGL135W	2	1	0	activates	17417638,20385592,22720667
YPL075W	YGR038C-A	2	1	0	inactivates	12399584,17417638,20385592
YPL075W	YGR192C	2	3	0	activates	12399584,16522208,17417638,20385592,21329885
YPL075W	YGR254W	2	1	0	activates	17417638,20385592,21329885
YPL075W	YHL034C	2	1	0	activates	16522208,17417638,20385592
YPL075W	YHR174W	2	1	0	activates	17417638,20385592,21329885
YPL075W	YIL053W	1	1	0	activates	20385592,21329885
YPL075W	YIL060W	1	1	0	inactivates	20385592,22720667
YPL075W	YJR009C	2	1	0	activates	17417638,20385592,22720667
YPL075W	YKL060C	2	2	0	activates	17417638,20385592,21329885,22720667
YPL075W	YKL152C	2	2	0	activates	17417638,20385592,21329885,22720667
YPL075W	YKR038C	1	1	0	activates	20385592,22720667
YPL075W	YLR044C	2	1	0	activates	16522208,17417638,20385592
YPL075W	YLR227W-A	1	1	0	inactivates	20385592,22720667
YPL075W	YMR205C	2	2	0	activates	17417638,20385592,21329885,22720667
YPL075W	YMR206W	1	1	0	inactivates	20385592,22720667
YPL075W	YNL284C-A	1	1	0	inactivates	20385592,22720667
YPL075W	YOL086C	2	2	0	activates	17417638,20385592,21329885,22720667
YPL075W	YOR192C-A	1	1	0	inactivates	20385592,22720667
YPL075W	YOR192C-B	1	1	0	inactivates	20385592,22720667
YPL075W	YOR306C	2	1	0	activates	17417638,20385592,22720667
YPL075W	YPL112C	1	1	0	activates	20385592,22720667
YPL075W	YPR158W-B	1	1	0	inactivates	12399584,20385592
YPL089C	YCR019W	0	2	0		12399584,22720667
YPL089C	YDR077W	0	2	0		12399584,16522208
YPL089C	YEL040W	0	2	0		12399584,22720667
YPL089C	YER001W	0	2	0		12399584,16522208
YPL089C	YGL158W	0	2	0		12399584,16522208
YPL089C	YGR189C	0	2	0		12399584,16522208
YPL038W	YDR502C	1	1	0	inactivates	20385592,22720667
YPL089C	YIL040W	0	2	0		12399584,22720667
YPL089C	YIL122W	0	2	0		12399584,16522208
YPL089C	YJL148W	0	2	0		12399584,16522208
YPL089C	YJL158C	0	2	0		12399584,22720667
YPL089C	YJL159W	0	2	0		12399584,22720667
YPL089C	YKL096W	1	2	0	inactivates	12399584,16522208,20385592
YPL089C	YKR091W	0	2	0		12399584,16522208
YPL089C	YKR103W	0	2	0		12399584,16522208
YPL089C	YLR110C	0	2	0		12399584,22720667
YPL089C	YLR111W	0	2	0		12399584,22720667
YPL089C	YLR112W	1	1	0	inactivates	20385592,22720667
YPL089C	YLR300W	0	2	0		12399584,22720667
YPL089C	YLR332W	0	2	0		12399584,16522208
YPL089C	YLR342W	0	2	0		12399584,22720667
YPL089C	YLR390W-A	0	2	0		12399584,16522208
YPL089C	YMR013C	0	2	0		12399584,22720667
YPL089C	YMR014W	0	2	0		12399584,22720667
YPL089C	YNR050C	0	2	0		12399584,16522208
YPL089C	YOR058C	0	2	0		12399584,22720667
YPL089C	YPL089C	1	1	0	activates	20385592,22720667
YPL139C	YMR186W	1	1	0	activates	20385592,22720667
YPL177C	YBL029W	0	2	0		12399584,22720667
YPL177C	YBL043W	0	2	0		12399584,22720667
YPL177C	YDR077W	1	2	0	activates	12399584,20385592,22720667
YPL177C	YDR259C	0	2	0		12399584,22720667
YPL177C	YDR441C	0	2	0		12399584,22720667
YPL177C	YDR442W	1	2	0	activates	12399584,20385592,22720667
YPL177C	YEL040W	0	2	0		12399584,22720667
YPL177C	YFR005C	0	2	0		12399584,22720667
YPL177C	YFR006W	0	2	0		12399584,22720667
YPL177C	YIL099W	0	2	0		12399584,22720667
YPL177C	YIL119C	0	2	0		12399584,22720667
YPL177C	YIR020C	0	2	0		12399584,22720667
YPL177C	YJR100C	0	2	0		12399584,22720667
YPL177C	YKR093W	1	2	0	inactivates	12399584,22720667,24766815
YPL202C	YEL060C	1	1	0	activates	16522208,20385592
YPL202C	YGL055W	1	1	0	inactivates	16522208,20385592
YPL202C	YMR042W	1	1	0	inactivates	20385592,22720667
YPL202C	YNL090W	1	1	0	activates	16522208,20385592
YPL202C	YOR226C	1	1	0	activates	16522208,20385592
YPL202C	YOR317W	1	1	0	activates	16522208,20385592
YPL202C	YPL034W	1	1	0	activates	16522208,20385592
YPL230W	YFL034C-A	0	2	0		12399584,22720667
YPL230W	YFL034W	0	2	0		12399584,22720667
YPL248C	YBR018C	0	2	0		12399584,16522208
YPL038W	YJL192C	0	2	0		12399584,16522208
YPL248C	YBR019C	0	2	0		12399584,16522208
YPL248C	YBR020W	0	2	0		12399584,16522208
YPL248C	YBR105C	1	1	0	activates	20385592,22720667
YPL248C	YCL018W	1	1	0	activates	20385592,22720667
YPL248C	YCL058C	1	1	0	inactivates	20385592,22720667
YPL248C	YCL065W	1	1	0	activates	12399584,20385592
YPL248C	YCL067C	1	1	0	inactivates	12399584,17417638
YPL248C	YCR106W	1	1	0	activates	12399584,20385592
YPL248C	YDR008C	0	2	0		12399584,22720667
YPL248C	YDR090C	1	1	0	activates	20385592,22720667
YPL248C	YDR188W	1	1	0	activates	20385592,22720667
YPL248C	YDR309C	1	1	0	activates	20385592,22720667
YPL248C	YDR510W	1	1	0	inactivates	20385592,22720667
YPL248C	YGL240W	1	1	0	activates	20385592,22720667
YPL248C	YHL016C	1	1	0	activates	20385592,22720667
YPL248C	YHR091C	0	2	0		12399584,22720667
YPL248C	YIL174W	1	1	0	activates	12399584,20385592
YPL248C	YJR116W	1	1	0	activates	20385592,22720667
YPL248C	YKL093W	1	1	0	activates	20385592,22720667
YPL248C	YKL146W	1	1	0	activates	20385592,22720667
YPL248C	YLL029W	1	1	0	activates	20385592,22720667
YPL248C	YLR034C	1	1	0	activates	20385592,22720667
YPL248C	YLR038C	1	1	0	inactivates	20385592,22720667
YPL248C	YLR081W	0	2	0		12399584,22720667
YPL248C	YLR099C	1	1	0	activates	20385592,22720667
YPL248C	YLR121C	1	1	0	activates	20385592,22720667
YPL248C	YLR185W	1	1	0	inactivates	20385592,22720667
YPL248C	YLR300W	1	1	0	activates	20385592,22720667
YPL248C	YLR303W	1	1	0	activates	20385592,22720667
YPL248C	YLR334C	1	1	0	inactivates	20385592,22720667
YPL248C	YML051W	1	2	0	activates	12399584,16522208,20385592
YPL248C	YML132W	1	1	0	activates	12399584,20385592
YPL248C	YMR105C	1	1	0	activates	20385592,22720667
YPL248C	YMR119W	1	1	0	activates	20385592,22720667
YPL248C	YNL030W	1	1	0	inactivates	20385592,22720667
YPL248C	YNL074C	1	1	0	activates	16522208,20385592
YPL248C	YNL239W	1	1	0	activates	20385592,22720667
YPL248C	YNL327W	1	1	0	activates	20385592,22720667
YPL248C	YNL336W	1	1	0	activates	12399584,20385592
YPL248C	YNL337W	1	2	0	activates	12399584,20385592,22720667
YPL248C	YOR330C	1	1	0	activates	20385592,22720667
YPL248C	YPL015C	1	1	0	activates	20385592,22720667
YPL248C	YPL154C	1	1	0	activates	20385592,22720667
YPL254W	YAR010C	2	1	0	activates	17417638,20385592,21329885
YPL254W	YBL032W	1	1	0	activates	20385592,21329885
